---Movies by imdb rating catogary---
rating_category	movie_count
Comedy|Sci-Fi	Medium	3
Action|Crime|Drama|Mystery|Thriller	Low	1
Action|Adventure|Comedy|Crime|Music|Mystery	Medium	1
Comedy|Drama|Music	High	2
Action|Crime|Drama|Sci-Fi|Thriller	Medium	1
Horror|Thriller	Low	5
Action|Adventure|Comedy|Drama|War	High	1
Adventure|Comedy	Medium	9
Drama|Mystery|Sci-Fi	High	2
Crime|Drama|Music	Medium	1
Adventure|Crime|Drama|Western	High	1
Comedy|Drama|Thriller	Medium	1
Drama|Romance|War	High	4
Action|Comedy|Crime|Music|Romance|Thriller	Medium	1
Crime|Romance|Thriller	Medium	1
Action|Adventure|Drama	High	1
Action|Adventure|Drama|Sci-Fi|Thriller	High	1
Action|Drama|Fantasy|Thriller|Western	Low	1
Action|Drama|Mystery|Thriller|War	Medium	1
Biography|Crime|Drama|Thriller	High	1
Drama|History|War	Low	1
Action|Comedy|Crime|Romance	Medium	2
Action|Adventure|Family|Fantasy|Sci-Fi	Medium	1
Adventure|Comedy|Sci-Fi	High	5
Adventure|Comedy|Family|Musical	High	1
Action|Horror	High	1
Action|Adventure|Horror|Thriller	Low	2
Comedy|Drama|Music|Romance	Medium	4
Action|Crime|Drama|Romance|Thriller	Medium	3
Comedy|Family	High	3
Comedy|Family|Romance|Sport	Medium	1
Comedy|Family|Fantasy|Romance	Low	1
Adventure|Comedy|Drama	Medium	2
Drama|Family|Fantasy	Medium	2
Drama|Fantasy|Musical|Romance	High	1
Adventure|Comedy|Family|Fantasy|Sci-Fi	Medium	1
Comedy|Musical	Medium	2
Action|Adventure|Comedy|Fantasy	Low	1
Biography|Drama|History	High	13
Action|Crime|Drama|Thriller|War	Medium	1
Comedy|Crime|Thriller	Medium	8
Action|Adventure|Comedy|Crime	Medium	3
Action|Animation|Comedy|Family|Fantasy	Low	1
Biography|Drama|History|Thriller	High	1
Action|Adventure|Crime|Drama|Mystery|Thriller	High	1
Animation|Family|Fantasy|Musical	High	1
Adventure|Drama|Western	Medium	1
Biography|Drama|History|Romance	Medium	6
Drama|Horror|Mystery|Thriller	Medium	6
Fantasy|Horror|Mystery|Thriller	Medium	2
Adventure|Comedy|Family|Fantasy|Sci-Fi	Low	1
Action|Adventure|History	High	1
Action|Fantasy|Western	Medium	1
Drama|Music	Medium	8
Action|Drama|Family|Sport	High	1
Drama|Romance	Low	1
Action|Biography|Drama|Thriller|War	High	1
Comedy|Drama|Sport	High	1
Horror|Mystery|Thriller	High	3
Adventure|Comedy|Sci-Fi|Western	High	1
Fantasy|Horror|Romance	High	1
Biography|Drama|Romance	Medium	7
Action|Adventure|Drama|Romance|War	High	1
Biography|Drama|Music	High	2
Comedy|Romance	High	6
Adventure|Comedy|Crime|Romance	Medium	1
Comedy|Drama|Family|Fantasy|Romance	Medium	1
Horror	Medium	16
Comedy|Music	Medium	9
Action|Adventure|Comedy|Family|Sci-Fi	Medium	4
Action|Horror	Medium	2
Action|Adventure|Drama|Romance|Thriller	High	1
Action|Adventure|Drama|Thriller	High	1
Biography|Drama|Music|Musical	Medium	3
Drama|History	High	1
Adventure|Drama|Romance	Medium	3
Action|Horror|Sci-Fi|Thriller	Low	3
Comedy|Music|Romance	Medium	3
Biography|Drama|Music|Musical	High	2
Comedy|Western	Medium	1
Action|Adventure|Crime|Fantasy|Mystery|Thriller	Medium	1
Adventure|Drama|Mystery	Medium	1
Biography|Crime|Drama|Music	Medium	1
Crime|Drama|Horror|Thriller	Medium	2
Action|Adventure|Romance	Low	1
Horror|Thriller	Medium	11
Crime|Drama|Romance|Thriller	High	5
Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical	Medium	1
Action|Comedy|Crime	Low	5
Drama	Low	3
Drama|Thriller	High	5
Action|Adventure|Comedy|Music|Thriller	Low	1
Adventure|Animation|Comedy|Crime|Family	High	1
Comedy|Romance|Sci-Fi|Thriller	Medium	1
Comedy|Crime|Family|Romance	Low	1
Crime|Horror|Thriller	Low	1
Comedy|Drama|Music	Medium	5
Action|Adventure|Drama|Thriller	Low	1
Action|Sci-Fi	Low	2
Action|Horror|Mystery|Sci-Fi|Thriller	Medium	1
Comedy|Fantasy|Sci-Fi	Medium	1
Adventure|Animation|Comedy|Fantasy|Romance	Low	1
Action|Adventure|Family|Thriller	Medium	1
Adventure|Comedy|Drama|Romance|Thriller|War	Medium	1
Comedy|Fantasy	High	2
Action|Drama|History|Romance|War	High	1
Adventure|Animation|Comedy|Fantasy|Music|Romance	Medium	1
Action|Drama|Fantasy	High	1
Action|Adventure|Drama|Fantasy|War	High	1
Drama|Fantasy|Romance|Sci-Fi	High	2
Animation|Comedy|Family|Horror|Sci-Fi	Medium	1
Biography|Drama|Romance|Sport	Medium	2
Action|Biography|Drama	Medium	1
Adventure|Drama	Medium	5
Horror|Mystery|Sci-Fi	High	1
Action|Adventure|Drama|Thriller|Western	Medium	1
Adventure|Family|Fantasy|Sci-Fi	Medium	1
Adventure|Comedy|History|Romance	Low	1
Action|Biography|Drama|Sport	High	2
Drama|Family	Medium	3
Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller	Medium	1
Drama|History	Medium	3
Biography|Comedy|Romance	Medium	1
Adventure|Animation|Comedy|Family|Sci-Fi	Low	1
Comedy	High	10
Action|Biography|Drama|History	High	1
Biography|Drama|War	Medium	1
Adventure|Drama|Western	High	2
Adventure|Comedy|Family|Sci-Fi	Medium	1
Horror	High	4
Biography|Drama|Family|History|Sport	High	1
Biography|Comedy|Drama|History|Music	High	1
Biography|Drama|History|Romance	High	4
Comedy|Romance|Sport	Medium	5
Fantasy|Horror	High	1
Adventure|Comedy|Fantasy	Low	1
Comedy|Drama|Family|Sport	High	1
Action|Adventure|Comedy|Thriller	Low	1
Biography|Drama|War	High	3
Drama|Fantasy|Horror	Medium	2
Comedy|Drama|Romance|Sci-Fi	Medium	1
Adventure|Animation|Comedy|Family|War	Medium	1
Action|Comedy|Sci-Fi|Thriller	Low	1
Comedy|Horror	Medium	3
Drama|Thriller|War	Medium	1
Action|Western	Medium	1
Action|Comedy|Thriller	Low	1
Action|Adventure|Family|Sci-Fi	Low	2
Adventure|Biography|Drama|Thriller	High	3
Adventure|Drama|Romance|War	High	1
Drama|Romance|War|Western	Medium	1
Action|Comedy|Crime|Western	Medium	1
Action|Adventure|Comedy|Drama|Thriller	Medium	1
Drama|Music|Romance	Medium	8
Action|Adventure|Crime|Drama|Thriller	Medium	1
Drama|Fantasy|Romance|Sci-Fi	Medium	1
Adventure|Comedy|Family|Sport	Medium	2
Comedy|Drama|Fantasy	Medium	1
Comedy|Family|Sport	Medium	2
Action|Adventure|Drama|Family	High	1
Action|Comedy|War	Medium	2
Drama|Family|Sport	Medium	3
Action|Thriller|Western	Medium	1
Action|Drama|Fantasy|Horror|Thriller	Low	1
Animation|Comedy|Family|Fantasy|Musical	Medium	2
Action|Adventure|Comedy|Fantasy|Romance	Medium	1
Drama|Music	High	3
Action|Crime|Drama|Mystery|Sci-Fi|Thriller	Medium	1
Biography|Drama|Romance	High	6
Adventure|Comedy|Crime|Drama	High	1
Drama|Mystery	Medium	1
Comedy|Fantasy|Horror|Thriller	Medium	2
Crime|Drama|Mystery|Sci-Fi|Thriller	High	1
Comedy|Crime|Musical	High	1
Action|Sci-Fi|Thriller	High	1
Comedy|Drama|Family|Music|Romance	Low	1
Drama|Romance|War|Western	High	1
Comedy|Horror|Romance	Medium	2
Action|Crime|Drama|Sci-Fi|Thriller	High	1
Comedy|Drama|Family	Medium	6
Adventure|Comedy|Mystery	Medium	1
Comedy|Fantasy|Romance	High	2
Comedy|Family|Fantasy|Sport	Medium	1
Animation|Comedy|Family|Mystery|Sci-Fi	High	1
Adventure|Comedy|Drama|Family|Sport	Medium	1
Animation|Drama|Family|Fantasy|Musical|Romance	High	1
Comedy|Drama|Fantasy|Romance	High	1
Comedy|Horror|Musical|Sci-Fi	Medium	1
Action|Adventure|Fantasy|Sci-Fi|Thriller	Low	3
Crime|Drama|Sport	Medium	1
Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller	High	1
Adventure|Animation|Comedy|Family|Musical	High	1
Action|Adventure|Crime|Drama|Romance	Medium	1
Action|Comedy|Horror	Medium	2
Drama|Horror|Sci-Fi	Medium	2
Action|Adventure|Comedy|Romance|Sci-Fi	Low	1
Adventure|Horror|Thriller	Medium	3
Drama|Horror|Sci-Fi|Thriller	Low	2
Animation|Comedy|Family	Low	2
Adventure|Fantasy|Mystery	Medium	1
Action|Drama|Romance|Sport	Low	1
Action|Drama|Fantasy	Medium	1
Action|Adventure	Low	1
Biography|Crime|Drama|History|Western	High	1
Action|Biography|Crime|Drama	Medium	1
Drama|History|Sport	Low	1
Adventure|Animation|Fantasy	Low	1
Adventure|Animation|Comedy|Fantasy	High	1
Biography|Drama|Music|Romance	High	2
Biography|Comedy|Crime|Drama|Romance|Thriller	High	1
Comedy|Fantasy|Horror|Thriller	Low	1
Biography|Crime|Drama|History|Music	High	1
Adventure|Animation|Comedy|Drama|Family|Musical	Medium	2
Biography|Comedy|Drama|Music|Romance	High	1
Adventure|Animation|Sci-Fi	Medium	1
Drama|Romance|Thriller	Medium	3
Action|Comedy	High	2
Action|Fantasy|Horror|Thriller	Low	1
Sci-Fi|Thriller	High	3
Adventure|Biography	Medium	1
Drama|Horror|Thriller	Low	2
Documentary	High	1
Comedy|Drama|Sport	Medium	3
Action|Comedy|Family	Medium	1
Action|Horror|Sci-Fi	Low	1
Action|Horror|Romance	Medium	1
Adventure|Drama|History|Romance|Thriller|War	Medium	1
Action|Comedy|Crime|Music	High	1
Comedy|Drama|Family|Romance	Medium	5
Action|Drama|Fantasy|Mystery|Sci-Fi|Thriller	High	1
Adventure|Family|Fantasy|Horror|Mystery	Medium	1
Action|Crime|Drama|History|Western	Medium	1
Comedy|Crime|Drama	Medium	7
Comedy|Family|Fantasy|Music|Romance	Medium	1
Drama|Romance|Western	High	1
Adventure|Comedy|Crime|Music	High	1
Action|Adventure|Comedy|Sci-Fi|Thriller	Medium	1
Action|Crime|Drama|Western	High	1
Action|Adventure|Comedy|Family|Romance|Sci-Fi	Low	1
Action|Fantasy|Romance|Sci-Fi	Low	1
Fantasy|Horror	Medium	7
Comedy|Crime|Mystery|Romance	Medium	1
Adventure|Family	Medium	2
Drama|Mystery|Romance|Thriller	High	2
Biography|Drama|History	Medium	10
Action|Drama|Music|Romance	Medium	1
Adventure|Comedy|Family|Fantasy|Horror|Mystery	Low	1
Adventure|Fantasy|Mystery|Thriller	Medium	2
Action|Horror|Thriller	Medium	3
Action|Biography|Drama|History|Romance|Western	High	1
Fantasy|Horror|Mystery	High	1
Biography|Drama|Family	High	1
Action|Adventure|Comedy|Crime|Family|Romance|Thriller	Medium	1
Adventure|Animation|Comedy|Family|Fantasy|Musical	Medium	1
Drama|Romance|Sci-Fi	Medium	2
Comedy|Fantasy|Horror|Romance	Medium	1
Comedy|Family|Music	Low	1
Action|Comedy|Music	Low	1
Adventure|Comedy|Crime	Low	1
Comedy|Drama|Family|Sport	Medium	3
Biography|Comedy|Drama|Sport	High	1
Drama|Romance|War	Medium	2
Fantasy|Horror|Thriller	Medium	4
Comedy|Drama|Romance|Thriller	High	1
Action|Crime|Thriller	Low	2
Adventure|Comedy|Family|Romance	Medium	2
Adventure|Family|Fantasy|Musical	Medium	2
Horror|Mystery|Thriller	Low	4
Biography|Crime|Drama|History|Thriller	Medium	1
Crime|Drama|History	Medium	1
Action|Adventure|Comedy|Fantasy	High	1
Biography|Drama|Thriller|War	High	2
Drama|Music|Mystery|Romance|Thriller	Low	1
Adventure|Drama	High	2
Adventure|Fantasy	Low	1
Action|Comedy|Crime|Drama|Thriller	Low	1
Action|Adventure|Fantasy|Horror	Low	1
Crime|Drama|Mystery|Romance	High	1
Adventure|Animation|Comedy	Low	1
Action|Adventure|History|Romance	Medium	1
Action|Drama|Western	Medium	1
Comedy|Drama|Fantasy	High	2
Horror|Mystery	Low	3
Comedy|War	Medium	2
Adventure|Comedy|Family|Fantasy|Music|Sci-Fi	Medium	1
Adventure|Family|Fantasy|Music|Musical	Medium	1
Action|Adventure|Animation|Comedy|Fantasy	High	1
Adventure|Comedy|Horror|Sci-Fi	High	1
Horror|Sci-Fi	High	1
Drama|Romance|Sci-Fi	High	3
Adventure|Horror|Thriller	Low	1
Biography|Comedy|Drama|Family|Sport	Medium	1
Action|Crime|Drama|Thriller|Western	Medium	2
Biography|Drama	Medium	5
Drama|Western	Medium	2
Action|Drama|History	Medium	1
Drama|Fantasy|Romance|Thriller	Medium	1
Comedy|Sci-Fi	Low	2
Thriller	Medium	2
Comedy|Mystery	Medium	2
Comedy|Drama|Musical|Romance|War	Medium	1
Comedy|Family|Romance	Low	1
Drama|Thriller|War	High	1
Drama|History|Music|Romance|War	High	1
Comedy|History	High	1
Adventure|Animation|Family|Sport	Medium	1
Animation|Comedy|Fantasy|Musical	High	1
Action|Adventure|Comedy|Family|Fantasy|Sci-Fi	Low	1
Crime|Drama|Horror|Thriller	High	1
Action|Comedy|Documentary	High	2
Adventure|Comedy|Drama|Family|Romance	Low	1
Adventure|Comedy|Family|Romance	Low	1
Comedy|Music	High	1
Adventure|Comedy|Drama|Family|Mystery	High	1
Drama|Family|Music|Romance	Medium	1
Fantasy|Romance	High	2
Comedy|Crime|Drama	Low	2
Adventure|Animation|Family|Musical	Medium	1
Drama|Horror|Mystery|Thriller	Low	2
Animation|Comedy|Drama|Family|Musical	Medium	1
Biography|Crime|Drama|History	High	1
Adventure|Comedy|Fantasy|Music|Sci-Fi	Medium	1
Comedy|Drama|Romance|Thriller	Medium	1
Drama|Mystery	High	3
Comedy|Drama|Musical|Romance|Western	Medium	1
Action|Adventure|Drama|Mystery	Medium	1
Comedy|Drama|Music|Romance	High	1
Comedy|Crime|Family|Mystery|Romance|Thriller	Medium	1
Action|Adventure|Drama|Romance|Western	Medium	1
Action|Fantasy|Horror|Thriller	Medium	2
Adventure|Crime|Mystery|Sci-Fi|Thriller	High	1
Crime|Drama|Western	Medium	1
Adventure|Comedy|Drama|Fantasy	Medium	1
Adventure|Biography|Drama	High	2
Adventure|Drama|Horror|Mystery|Thriller	Medium	1
Crime|Fantasy|Horror	High	1
Animation|Family|Fantasy|Mystery	Medium	1
Action|Comedy|Crime|Fantasy	High	1
Comedy|Family|Music|Musical	Low	1
Crime|Documentary|News	High	1
Comedy|Crime	High	5
Drama|Mystery|Romance|Thriller|War	High	1
Action|Crime|Drama|Sport	Medium	1
Drama|Fantasy|Horror|Mystery	High	1
Action|Comedy|Family	Low	1
Comedy|Drama|Music|War	High	1
Comedy|Musical|Romance	Medium	2
Comedy|Drama|Music|Musical|Romance	Medium	1
Comedy|Crime|Drama|Mystery|Romance	Medium	1
Comedy|Fantasy	Low	1
Biography|Comedy|Drama|History|Music|Musical	High	1
Animation|Drama|Mystery|Sci-Fi|Thriller	High	1
Horror|Sci-Fi	Low	1
Comedy|Drama|Family|Music|Romance	Medium	1
Drama|History|Romance|War	Medium	2
Adventure|Comedy|Drama|Romance	Medium	1
Adventure|Animation|Fantasy	High	1
Comedy|Drama|Mystery|Romance|Thriller|War	Medium	1
Biography|Comedy|Musical	Low	1
Crime|Drama|Western	High	1
Comedy|Music	Low	1
Action|Adventure|Animation|Family|Sci-Fi|Thriller	Medium	1
Drama|History|Sport	Medium	1
Crime|Drama|Mystery|Romance|Thriller	Medium	1
Comedy|Family|Fantasy|Sci-Fi	Medium	1
Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller	Medium	1
Crime|Drama|Mystery	Medium	1
Romance|Short	Medium	1
Action|Drama|History|War	Medium	2
Animation	Low	1
Action|Biography|Crime|Drama	High	1
Horror|Mystery	High	1
Drama|Horror	High	1
Adventure|Comedy|Drama|Family|Fantasy	Low	1
Adventure|Comedy|Romance	Medium	1
Family|Fantasy|Music	Medium	1
Crime|Drama|Music|Thriller	Medium	1
Action|Comedy|Crime|Fantasy	Medium	1
Comedy|Drama|Family|Fantasy|Romance	High	1
Action|Drama|Fantasy|Mystery|Thriller	Low	1
Comedy|Crime|Drama	High	2
Action|Horror|Sci-Fi	High	1
Biography|Drama|History|Music	High	1
Biography|Drama|Family|Sport	High	1
Comedy|Drama|War	High	1
Adventure|Biography|Drama|History|War	High	2
Adventure|Drama|Sci-Fi|Thriller	Medium	1
Biography|Drama|Romance|War	High	1
Horror	Low	3
Action|Horror|Romance|Sci-Fi|Thriller	Medium	1
Music	High	1
Action|Drama|History|Romance|War|Western	Medium	1
Action|Animation|Sci-Fi|Thriller	Medium	1
Action|Animation|Comedy|Crime|Family	Medium	1
Drama|Family|Music|Musical	Low	1
Fantasy|Horror|Thriller	High	2
Drama|Family|Musical|Romance	High	1
Adventure|Comedy|Drama|Romance	High	2
Horror|Thriller	High	1
Comedy|Drama|Family|Fantasy|Sci-Fi	Medium	1
Comedy|Crime|Drama|Music|Romance	Medium	1
Comedy|Music|Romance	High	1
Comedy|Drama|Romance|Sport	Low	2
Adventure|Comedy|Family|Fantasy|Musical	Medium	1
Adventure|Crime|Drama|Romance	Low	1
Biography|Crime|Drama|Thriller	Medium	1
Comedy|Mystery|Sci-Fi|Thriller	Medium	1
Sci-Fi	Medium	1
Drama|Fantasy|Horror|Mystery|Thriller	Low	1
Drama|Fantasy|War	High	1
Action|Comedy|Crime|Family	Medium	1
Action|Comedy|Mystery	High	1
Action|Adventure|Drama|Romance|War	Medium	1
Comedy|Crime|Mystery	Medium	1
Mystery|Sci-Fi|Thriller	Medium	2
Action|Drama|Sci-Fi|Thriller	Low	1
Action|Crime|Sci-Fi	Low	1
Drama|Fantasy	High	1
Drama|Family	High	1
Comedy|Horror|Sci-Fi	Medium	1
Action|Drama|Romance	Medium	1
Action|Comedy|Drama|Thriller	Medium	1
Adventure|Comedy	High	1
Drama|Family|Romance	High	1
Adventure|Comedy|Family|Music|Romance	Medium	1
Horror|Mystery|Sci-Fi	Medium	1
Crime|Horror|Thriller	Medium	1
Comedy|Horror|Thriller	Low	1
Comedy|Family|Music|Romance	Low	1
Drama|Romance|Sport	High	1
Action|Comedy|Crime|Romance|Thriller	High	1
Adventure|Fantasy|Horror|Mystery|Thriller	Low	1
Drama|Romance|Thriller	High	1
Adventure|Drama|Family	Medium	1
Action|Drama|Thriller	Low	1
Drama|Mystery|Thriller	Low	2
Action|Adventure|Fantasy|Sci-Fi	Low	1
Crime|Drama|Musical|Romance	Medium	1
Adventure|Family	Low	1
Family|Music|Romance	Medium	1
Biography|Drama|History|Thriller|War	Medium	1
Adventure|Crime|Drama|Mystery|Western	High	1
Comedy|Crime|Mystery	High	1
Drama|Fantasy|Horror|Romance	Medium	1
Adventure|Drama|Fantasy	Medium	1
Comedy|Crime|Drama|Thriller|War	Medium	1
Action|Adventure|Drama|History|Thriller|War	Medium	1
Fantasy|Horror|Mystery	Medium	1
Action|Comedy|Drama|War	Low	1
Comedy|Drama|Fantasy|Music|Romance	Medium	1
Biography|Drama|Fantasy|History	Medium	1
Biography	Medium	1
Drama|Family|Music	Medium	1
Comedy|Fantasy|Horror|Romance	Low	1
Adventure|Mystery|Thriller	Medium	1
Comedy|Drama|War	Medium	2
Comedy|Mystery|Romance	Medium	1
Biography|Crime|Drama|War	High	1
Comedy|Horror	Low	1
Crime|Drama|Music|Mystery|Thriller	Medium	1
Biography|Comedy|Drama|War	High	1
Documentary|Music	Low	2
Comedy|Crime|Family|Sci-Fi	Low	1
Adventure|Family|Sci-Fi	Medium	1
Adventure|Drama|Sci-Fi	Medium	1
Adventure|Comedy|Romance|Sci-Fi	Medium	1
Action|Comedy|Sci-Fi|Thriller	Medium	1
Drama|Romance|War	Low	1
Action|Adventure|Comedy|Family	Medium	1
Biography|Comedy|Crime|Drama|Romance	Medium	1
Action|Crime|Drama|Romance|Thriller	High	1
Crime|Drama|Mystery	High	1
Crime|Drama|Musical	High	1
Biography|Comedy|Crime|Drama	Medium	1
Adventure|Animation|Family	High	1
Animation|Comedy|Crime|Drama|Family	High	1
Action|Adventure|Comedy|Fantasy|Mystery	Medium	1
Action|Adventure|Drama|Thriller|War	Medium	1
Crime|Drama|Music|Romance	Medium	1
Adventure|Animation|Comedy|Crime	Medium	1
Adventure|Comedy|Fantasy|Sci-Fi	Medium	1
Comedy|Drama|Family|Fantasy|Musical	High	1
Documentary|Music	Medium	1
Horror|Sci-Fi	Medium	3
Comedy|Crime|Family	Medium	1
Adventure|Drama|Thriller|War	High	1
Comedy|Musical|Romance	Low	1
Comedy|Drama|Horror|Sci-Fi	Medium	1
Adventure|Crime|Thriller	Medium	1
Crime|Drama|Romance	Medium	1
Mystery|Romance|Sci-Fi|Thriller	Medium	1
Action|Adventure|Animation|Comedy|Family	Low	1
Fantasy|Mystery|Thriller	Medium	1
Family|Musical	Low	1
Comedy|Fantasy|Horror	High	2
Adventure|Crime|Drama|Mystery|Thriller	High	1
Comedy|Drama|Family|Music|Musical|Romance	Low	1
Drama|Fantasy|Music|Romance	Medium	1
Comedy|Sport	High	1
Adventure|Drama|History|War	High	1
Adventure|Mystery|Sci-Fi	High	1
Family|Sci-Fi	High	1
Drama|History|Romance|Western	Medium	1
Adventure|Comedy|Music|Sci-Fi	Medium	1
Drama|Family|Musical	High	1
Animation|Comedy|Family|Mystery|Sci-Fi	Medium	1
Action|Comedy|Drama|Music	Medium	1
Adventure|Comedy|Drama|Fantasy	High	1
Fantasy|Horror|Sci-Fi	Medium	1
Horror|Sci-Fi|Thriller	High	1
Action|Sci-Fi|Thriller	Low	1
Comedy|Horror|Sci-Fi	High	1
Western	High	1
Comedy|Romance|Thriller	Medium	1
Biography|Crime|Drama|Romance	Medium	1
Adventure|Comedy|Drama|Romance|Sci-Fi	Medium	1
Drama|Music|Mystery|Romance	High	1
